item_id,item,title,year,genres,tags,item weight,prototype
845,3740,Big Trouble in Little China (1986),1986,Action|Comedy,action|action packed|adventure|anti-hero|awesome soundtrack|china|comedy|cool|cult classic|cult film|fantasy|fight scenes|fun movie|good action|good versus evil|goofy|gunfight|kung fu|magic|martial arts|mythology|original|quotable|scifi cult|special effects|wuxia,1.9728363,34
764,3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,007|007 (series)|action|assassin|bond|chase|espionage|franchise|james bond|science fiction|secret service|space|spy|spying,1.9711936,34
849,3770,Dreamscape (1984),1984,Adventure|Crime|Sci-Fi|Thriller,dreams|fantasy|fun movie|mentor|sci fi|sci-fi|science fiction|scifi|snakes|special effects|stop motion|surreal,1.9590738,34
1206,2533,Escape from the Planet of the Apes (1971),1971,Action|Sci-Fi,allegory|astronauts|franchise|future|good sequel|humanity|original|science fiction|sequels|series,1.9577365,34
703,1275,Highlander (1986),1986,Action|Adventure,action|awesome soundtrack|cult classic|fantasy|fight scenes|fighting|franchise|good versus evil|great|great ending|great movie|immortality|mentor|modern fantasy|mythology|original|original plot|sci fi|science fiction|series|special effects|story|sword fight|sword fighting|vengeance,1.9524903,34
650,3701,Alien Nation (1988),1988,Crime|Drama|Sci-Fi,alien|aliens|allegory|first contact|humanity|sci fi|sci-fi|science fiction|scifi,1.951679,34
418,1375,Star Trek III: The Search for Spock (1984),1984,Action|Adventure|Sci-Fi,aliens|based on a tv show|first contact|franchise|sacrifice|science fiction|series|space|space opera|spock|star trek,1.948554,34
1393,193,Showgirls (1995),1995,Drama,bad acting|erotic|horrible|las vegas|nudity (topless - brief)|nudity (topless)|pornography|sex|sexual|sexy|so bad it's funny|strippers,1.9997258,35
2313,1550,Trial and Error (1997),1997,Comedy|Romance,comedy|courtroom|lawyer|lawyers,1.9993215,35
3055,1746,Senseless (1998),1998,Comedy,comedy|funny,1.998135,35
1873,1647,Playing God (1997),1997,Crime|Thriller,crime|gangsters,1.9974105,35
2434,2458,Armed and Dangerous (1986),1986,Comedy|Crime,comedy,1.9972701,35
2744,3689,Porky's II: The Next Day (1983),1983,Comedy,franchise|male nudity|original|sequel|sequels|teen movie|teens,1.996939,35
2370,2380,Police Academy 3: Back in Training (1986),1986,Comedy,comedy|franchise|police|sequel|sequels|series|silly fun,1.996777,35
2658,174,Jury Duty (1995),1995,Comedy,comedy|very funny,1.996446,35
2261,2264,We're No Angels (1989),1989,Drama,comedy,1.9962776,35
2033,1605,Excess Baggage (1997),1997,Adventure|Romance,,1.996186,35
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,adapted from:book|based on a book|based on book|cannibalism|creepy|crime|disturbing|drama|excellent|excellent script|exceptional acting|frightening|good|good acting|gory|great acting|great ending|great movie|gruesome|hannibal lecter|horror|imdb top 250|insanity|intense|interesting|investigation|manipulation|masterpiece|mentor|murder|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar winner|police investigation|psychiatrist|psychiatry|psychological|psychology|quotable|serial killer|suspense|suspenseful|tense|thriller|twists & turns|violent,1.9940779,36
73,2858,American Beauty (1999),1999,Comedy|Drama,beautiful|beautifully filmed|bittersweet|cinematography|complex|cynical|dark humor|depression|drama|excellent script|good acting|good soundtrack|great acting|great ending|imdb top 250|interesting|life|loneliness|masterpiece|melancholic|midlife crisis|narrated|obsession|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|parenthood|powerful ending|reflective|relationships|sexuality|social commentary|storytelling|suburbia|thought-provoking|visually appealing|visually stunning,1.9844236,36
109,318,"Shawshank Redemption, The (1994)",1994,Drama,adapted from:book|based on book|compassionate|crime|drama|earnest|excellent script|francis ford copolla|freedom|friendship|good|good acting|great|great acting|great ending|great movie|happy ending|heartwarming|imdb top 250|inspirational|intense|interesting|justice|literature|masterpiece|mentor|narrated|original|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|powerful ending|prison|prison escape|redemption|sentimental|story|storytelling|surprise ending|touching|twists & turns|unlikely friendships,1.9673117,36
30,2762,"Sixth Sense, The (1999)",1999,Thriller,atmospheric|clever|creepy|drama|eerie|excellent|excellent script|frightening|ghosts|ghosts/afterlife|good|good acting|great|great acting|great ending|great movie|imdb top 250|intense|interesting|mentor|original|oscar (best directing)|oscar (best supporting actor)|pg-13|plot twist|psychological|psychology|scary|secrets|storytelling|supernatural|surprise ending|suspense|suspenseful|thriller|touching|twist|twist ending|twists & turns,1.9668355,36
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,action|amazing cinematography|best war films|brutality|courage|drama|dramatic|excellent script|good|good acting|great acting|great ending|great movie|historical|history|imdb top 250|intense|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|powerful ending|realistic|sacrifice|sentimental|spielberg|us history|violence|violent|visceral|war|war movie|wartime|world war ii|wwii,1.9431607,36
43,608,Fargo (1996),1996,Crime|Drama|Thriller,absurd|based on true story|black comedy|coen bros|coen brothers|crime|crime gone awry|dark comedy|dark humor|excellent script|good soundtrack|gratuitous violence|great acting|greed|hit men|imdb top 250|interesting|kidnapping|masterpiece|minnesota|original|oscar (best actress)|oscar (best directing)|police investigation|quirky|storytelling|twists & turns|violence|violent|visually appealing|weird,1.9291759,36
163,296,Pulp Fiction (1994),1994,Crime|Drama,bloody|brutality|coen bros|cool|crime|crime gone awry|cult classic|cult film|dark humor|dialogue|dialogue driven|drugs|ensemble cast|entirely dialogue|excellent script|foul language|gangster|gangsters|golden palm|good acting|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great music|guns|highly quotable|hit men|imdb top 250|interesting|masterpiece|mob|multiple storylines|non-linear|nonlinear|organized crime|original|oscar (best supporting actor)|oscar (best writing - screenplay written directly for the screen)|pulp|quotable|sexualized violence|storytelling|stylish|stylized|suprisingly clever|talky|tarantino|twist|twists & turns|violence|violent|visceral|weird,1.9265147,36
17,527,Schindler's List (1993),1993,Drama|War,afi 100|amazing photography|anti-semitism|based on a true story|based on book|based on true story|black and white|compassionate|courage|drama|dramatic|earnest|excellent script|genocide|good|good acting|great acting|great ending|heartbreaking|historical|history|holocaust|honest|imdb top 250|intense|interesting|jewish|jews|masterpiece|nazi|nazis|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best editing)|oscar (best picture)|oscar winner|poignant|poland|powerful ending|sentimental|spielberg|touching|tragedy|true story|us history|war|world war ii|wwii,1.9261183,36
167,50,"Usual Suspects, The (1995)",1995,Crime|Thriller,caper|classic|clever|complex|complicated|complicated plot|con men|conspiracy|crime|enigmatic|ensemble cast|excellent|excellent script|fast paced|good|good acting|good soundtrack|great|great acting|great dialogue|great ending|great movie|heist|imdb top 250|interesting|manipulation|masterpiece|mindfuck|mystery|narrated|neo-noir|noir thriller|organized crime|original|oscar (best actor)|oscar (best directing)|oscar (best supporting actor)|oscar (best writing - screenplay written directly for the screen)|oscar winner|plot|plot twist|police investigation|powerful ending|story|storytelling|stylish|suprisingly clever|surprise ending|suspense|suspenseful|thriller|tricky|twist|twist ending|twists & turns|very good|violence,1.9172385,36
316,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,1950s|adapted from:book|anti-hero|based on book|cinematography|classic|complex|complicated|complicated plot|conspiracy|corruption|crime|detective|drama|excellent script|film noir|good|good acting|great|great acting|great ending|great movie|greed|imdb top 250|interesting|investigation|justice|los angeles|murder|neo-noir|noir|noir thriller|organized crime|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actress)|plot twist|police|police corruption|police investigation|political corruption|story|storytelling|stylish|suspense|twists & turns|violence|violent|visually appealing,1.9078746,36
821,95,Broken Arrow (1996),1996,Action|Thriller,action|action packed|big budget|chase|explosions|fast paced|good action|gunfight|weapons,1.9985043,37
1015,1792,U.S. Marshalls (1998),1998,Action|Thriller,action|action packed|chase|fast paced|good action|good sequel|robert downey jr,1.9980953,37
1695,786,Eraser (1996),1996,Action|Thriller,action|action packed|arnold|big budget|chase|conspiracy|explosions|fast paced|futuristic|good action|mentor|realistic action|special effects|weapons,1.9959934,37
1286,494,Executive Decision (1996),1996,Action|Thriller,action|action packed|big budget|chase|conspiracy|exciting|fast paced|good action|islam|suspense|suspenseful|tense|terrorism|tom clancy|weapons,1.99447,37
121,1049,"Ghost and the Darkness, The (1996)",1996,Action|Adventure,adventure|africa|based on a true story|based on true story|factual|hunting|irish accent|jungle|lions|true story,1.991534,37
1743,1385,Under Siege (1992),1992,Action,action|action packed|chase|explosions|fast paced|fight scenes|good action|lone hero|weapons,1.9854989,37
512,1586,G.I. Jane (1997),1997,Action|Drama|War,girlie movie|military|political corruption|women|world politics,1.9850571,37
1758,1616,"Peacemaker, The (1997)",1997,Action|Thriller|War,action|action packed|chase|conspiracy|good action|tom clancy|weapons,1.9847418,37
1570,434,Cliffhanger (1993),1993,Action|Adventure|Crime,70mm|action|action packed|big budget|chase|exciting|explosions|fast paced|good action|mountain climbing,1.9794786,37
1300,517,Rising Sun (1993),1993,Action|Drama|Mystery,adapted from:book|based on a book|chase|conspiracy|crime|detective|investigation|murder|murder mystery|race issues|surveillance,1.9794004,37
1556,3929,"Bank Dick, The (1940)",1940,Comedy,chase|classic|comedy|criterion|imdb top 250,1.9995911,38
936,2066,Out of the Past (1947),1947,Film-Noir,atmospheric|betrayal|black and white|bleak|cinematography|classic|complicated|crime gone awry|criterion|dark|downbeat|enigmatic|excellent script|film noir|gangster|imdb top 250|masterpiece|melancholic|moody|mystery|narrated|neo-noir|noir|noir thriller|ominous|photography|police investigation|private detective|quotable|runaway|san francisco|sexy|small town|stylish|talky|twists & turns,1.9991367,38
2009,2730,Barry Lyndon (1975),1975,Drama,18th century|amazing cinematography|beautifully filmed|breathtaking|cinematography|costume drama|criterion|good soundtrack|great cinematography|imdb top 250|kubrick|long|masterpiece|melancholic|narrated|oscar (best cinematography)|period piece|photography|storytelling|visual|visually appealing|visually stunning,1.9983807,38
2124,3038,"Face in the Crowd, A (1957)",1957,Drama,allegory|censorship|corruption|criterion|cynical|dramatic|great acting|great movie|greed|imdb top 250|interesting|manipulation|masterpiece|original|oscar (best actress)|oscar (best directing)|political|political corruption|politics|rags to riches|satire|satirical|social commentary|talky|television,1.993911,38
1721,2204,Saboteur (1942),1942,Thriller,adventure|chase|espionage|good|hitchcock|police investigation|spying|suspense|suspenseful|tense|wartime,1.9879951,38
2409,1941,Hamlet (1948),1948,Drama,adaptation|based on a play|black and white|cerebral|criterion|dramatic|literary adaptation|mother-son relationship|oscar (best actress)|oscar (best directing)|oscar (best picture)|runaway|shakespeare,1.9878571,38
2154,2970,Fitzcarraldo (1982),1982,Adventure|Drama,criterion|dreams|eccentricity|insanity|jungle|meditative|obsession|unusual plot structure|visual|visually stunning,1.986809,38
2180,3093,McCabe & Mrs. Miller (1971),1971,Drama|Western,downbeat|golden palm|good soundtrack|gunfight|intimate|loneliness|masterpiece|meditative|melancholy|moral ambiguity|visually appealing|western,1.9854662,38
1515,929,Foreign Correspondent (1940),1940,Thriller,assassin|assassination|chase|conspiracy|criterion|espionage|hitchcock|kidnapping|murder|oscar (best picture)|secrets|spy|spying|suspense|suspenseful|talky|tense|war|wartime,1.9849117,38
2788,2075,Mephisto (1981),1981,Drama|War,bleak|fascism|germany|nazi|nazis,1.9838547,38
3035,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",1965,Drama,18th century|criterion|enigmatic|hallucinatory|literary adaptation|masterpiece|meditative|reflective|storytelling,1.9998761,39
2997,751,Careful (1992),1992,Comedy,art house|dreamlike|lynch|surreal|surrealism|talky|weird,1.9994054,39
2147,2830,Cabaret Balkan (Bure Baruta) (1998),1998,Drama,bleak|brutality|hard to watch|harsh|violence,1.9993881,39
2482,3121,"Hitch-Hiker, The (1953)",1953,Film-Noir,california|corruption|film noir|murder|noir|noir thriller|serial killer|suspenseful|tense|thriller,1.9988735,39
3000,2923,Citizen's Band (a.k.a. Handle with Care) (1977),1977,Comedy,,1.9988034,39
2498,681,Clean Slate (Coup de Torchon) (1981),1981,Crime,criterion|cynical,1.9983666,39
2404,1423,Hearts and Minds (1996),1996,Drama,criterion|ethnic conflict|original|runaway,1.9983311,39
2877,2767,Illuminata (1998),1998,Comedy,cerebral|writer's life,1.9982376,39
2925,2981,"Brother, Can You Spare a Dime? (1975)",1975,Documentary,,1.9976932,39
2608,3935,Kronos (1973),1973,Horror,,1.9976594,39
597,832,Ransom (1996),1996,Drama|Thriller,action|chase|conspiracy theory|drama|fast paced|good|good action|great acting|intense|kidnapping|plot twist|suspense|suspenseful|tense|thriller|twists & turns|vengeance,1.9981949,40
591,3005,"Bone Collector, The (1999)",1999,Thriller,based on a book|crime|detective|good|investigation|murder|murder mystery|police investigation|serial killer|suspense|suspenseful|thriller|twist ending|twists & turns,1.9910333,40
1848,2688,"General's Daughter, The (1999)",1999,Drama|Thriller,based on a book|betrayal|conspiracy|corruption|detective|investigation|military|murder|murder mystery|police investigation|pornography|rape|sexualized violence,1.9855094,40
600,1892,"Perfect Murder, A (1998)",1998,Mystery|Thriller,betrayal|cheating|greed|hitchcock|murder|murder mystery|plot twist|police investigation|remake|suspense|suspenseful|tense|thriller|twists & turns,1.9710114,40
1681,3513,Rules of Engagement (2000),2000,Drama|Thriller,courtroom|dramatic|intense|lawyer|lawyers|military|weapons,1.9646051,40
594,161,Crimson Tide (1995),1995,Drama|Thriller|War,action|claustrophobic|cold war|conspiracy|dramatic|fast paced|forceful|good action|great acting|intense|military|nuclear war|submarine|tense|thriller|tom clancy|war|weapons,1.9533589,40
563,3178,"Hurricane, The (1999)",1999,Drama,based on a true story|based on true story|biopic|boxing|corruption|courage|drama|dramatic|excellent|great acting|inspirational|intense|justice|mentor|story|true story,1.952748,40
242,266,Legends of the Fall (1994),1994,Drama|Romance|War|Western,amazing cinematography|beautiful scenery|bittersweet|breathtaking|cinematography|destiny|drama|dramatic|emotional|epic|family bonds|great acting|indians|long|love story|oscar (best cinematography)|war,1.9473443,40
1498,350,"Client, The (1994)",1994,Drama|Mystery|Thriller,adapted from:book|based on a book|chase|courtroom|lawyer|lawyers|mentor|tense|thriller|tom clancy,1.9438529,40
1112,647,Courage Under Fire (1996),1996,Drama|War,conspiracy|corruption|courage|drama|dramatic|gulf war|military|war|war movie,1.941398,40
2212,1811,"Niagara, Niagara (1997)",1997,Drama,love story,1.9999206,41
3088,567,Kika (1993),1993,Drama,,1.9998665,41
1884,1509,All Over Me (1997),1997,Drama,adolescence|coming of age|drug abuse|drugs|friendship|gay|good soundtrack|homophobia|indie|lesbian|love|pornography|relationships|unlikely friendships,1.9995878,41
2485,1002,Ed's Next Move (1996),1996,Comedy,grindhouse|original,1.9995444,41
2412,1880,Lawn Dogs (1997),1997,Drama,childhood|fantasy world|father daughter relationship|friendship|good soundtrack|imagination|independent film|life philosophy|male nudity|original|pornography|relationships|social commentary|unlikely friendships|weird,1.9988316,41
1861,1063,Johns (1996),1996,Drama,gay|homeless|independent film|male nudity|prostitution,1.9984953,41
2872,1493,Love and Other Catastrophes (1996),1996,Romance,love,1.9984338,41
2902,3913,Barenaked in America (1999),1999,Documentary,rock and roll,1.9980671,41
2845,178,Love & Human Remains (1993),1993,Comedy,gay|gay character|homosexuality|loneliness|love|relationships|sexual|sexuality,1.9980135,41
2834,2577,Metroland (1997),1997,Comedy|Drama,midlife crisis|relationships,1.997675,41
2722,1447,Gridlock'd (1997),1997,Crime,addiction|drug abuse|drug addiction|drugs|great|hip hop,1.9993081,42
2226,365,Little Buddha (1993),1993,Drama,beautifully filmed|life & death|story|storytelling|visually appealing|visually stunning,1.9987073,42
2537,2267,Mortal Thoughts (1991),1991,Mystery|Thriller,murder mystery|new jersey|police investigation|thriller,1.9976435,42
2535,1600,She's So Lovely (1997),1997,Drama|Romance,love|original,1.9972402,42
2253,3950,Tigerland (2000),2000,Drama,best war films|brutality|camp|drama|dramatic|great acting|intense|military|original|realistic|vietnam war|violence|war|war movie,1.9967935,42
2278,2579,Following (1998),1998,Drama,black and white|cerebral|cinematography|clever|coen bros|complex|complicated|crime|criterion|directorial debut|enigmatic|excellent script|film noir|good acting|great acting|great ending|great movie|imdb top 250|independent film|interesting|loneliness|low budget|masterpiece|mindfuck|narrated|neo-noir|noir|noir thriller|non-linear|obsession|original|plot|plot twist|powerful ending|psychological|psychology|story|storytelling|surprise ending|suspense|talky|tense|thriller|twist|twist ending|twists & turns|very interesting|weird,1.9935977,42
1832,1352,Albino Alligator (1996),1996,Crime|Thriller,directorial debut|very interesting,1.9932847,42
2538,3318,Deterrence (1998),1998,Thriller,conspiracy|end of the world|factual|gulf war|iraq|military|nuclear war|political|president|secret service|surprise ending|weapons|world politics,1.9919751,42
2905,2842,Best Laid Plans (1999),1999,Crime|Drama,greed|heist|plot twist|tricky|twist|twists & turns|very interesting,1.9915886,42
2954,2237,Without Limits (1998),1998,Drama,biographical|biography|biopic|great|great movie|mentor|olympics|powerful ending|race|racing|sports|true story,1.9914403,42
352,2496,Blast from the Past (1999),1999,Comedy|Romance,comedy|romantic|romantic comedy|teen,1.9994309,43
895,252,I.Q. (1994),1994,Comedy|Romance,chick flick|cute|cute!|feel good movie|feel-good|fun movie|good romantic comedies|happy ending|love story|romance|romantic|romantic comedy|silly|sweet,1.9982656,43
1215,2297,What Dreams May Come (1998),1998,Drama|Romance,afterlife|imagination|life & death|love|love story|metaphysics|special effects|surreal|tear jerker|visual|visually appealing|visually stunning|visuals,1.9932404,43
1172,2059,"Parent Trap, The (1998)",1998,Children's|Drama,children|cute|cute!|divorce|family|girlie movie|remake|switching places,1.9821781,43
390,3466,Heart and Souls (1993),1993,Comedy|Fantasy,afterlife|destiny|feel good movie|feel-good|ghosts|mentor|robert downey jr|romantic|romantic comedy|sentimental|sweet|touching,1.9808366,43
1614,837,Matilda (1996),1996,Children's|Comedy,adaptation|adapted from:book|adoption|based on a book|based on book|childhood|children|kids and family|school|teacher,1.9776119,43
1989,1020,Cool Runnings (1993),1993,Comedy,based on true story|comedy|feel good movie|feel-good|fun movie|great|inspirational|inspiring|olympics|sports,1.9775543,43
471,2431,Patch Adams (1998),1998,Comedy|Drama,based on a true story|based on true story|cancer|comedy|doctors|drama|feel good movie|feel-good|hospital|inspirational|mentor|sentimental|touching|true story,1.9750693,43
623,2581,Never Been Kissed (1999),1999,Comedy|Romance,chick flick|cute!|feel-good|fun movie|geek|geeks|girlie movie|happy ending|high school|romance|romantic|romantic comedy|teen|teen movie|teenager|teenagers|teens,1.9724448,43
1169,236,French Kiss (1995),1995,Comedy|Romance,beautiful scenery|chick flick|destiny|feel good movie|feel-good|france|good romantic comedies|happy ending|love|love story|paris|romance|romantic|romantic comedy|sweet,1.9697797,43
2573,2016,"Apple Dumpling Gang Rides Again, The (1979)",1979,Children's|Comedy|Western,bank robbery|comedy|disney|family|hitchcock|kids and family|story,1.9996145,44
2304,2103,Tall Tale (1994),1994,Adventure|Children's,family,1.9988799,44
2699,1837,"Odd Couple II, The (1998)",1998,Comedy,oscar,1.9962049,44
1622,1707,Home Alone 3 (1997),1997,Children's|Comedy,family|kids|kids and family|not as good as the first|predictable,1.9960392,44
2858,2422,"Karate Kid III, The (1989)",1989,Action|Adventure|Drama,franchise|martial arts|mentor|sequel,1.995945,44
2730,3287,"Tigger Movie, The (2000)",2000,Animation|Children's,animated|animation|cartoon|children|cute|cute!|disney|disney animated feature|family|fun|kids|kids and family|original,1.9958658,44
2392,761,"Phantom, The (1996)",1996,Adventure,action|adapted from:comic|adventure|based on a comic|comic book|fun movie|jungle|pulp|super hero|super-hero|superhero|superheroes,1.9957844,44
1417,513,Radioland Murders (1994),1994,Comedy|Mystery|Romance,highly quotable|murder mystery|mystery|radio,1.9956305,44
1608,8,Tom and Huck (1995),1995,Adventure|Children's,adapted from:book|adventure|based on a book|friendship|unlikely friendships,1.9955697,44
1615,1460,That Darn Cat! (1997),1997,Children's|Comedy|Mystery,family|original|remake,1.9953821,44
654,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1995,Drama,beautifully filmed|cinematography|foreign|gangster|gangsters|melancholic|storytelling|visual,1.9996607,45
2162,3281,"Brandon Teena Story, The (1998)",1998,Documentary,cross dressing|disturbing|documentary|gay|glbt|homophobia|rape|sexual abuse|sexuality|small town|transgender|true story,1.9996316,45
2002,3055,Felicia's Journey (1999),1999,Thriller,bleak|complex|dark|disturbing|downbeat|enigmatic|loneliness|melancholic|obsession|original|psychological|psychology|runaway|secrets|serial killer|storytelling|visually appealing,1.9982461,45
2380,1910,I Went Down (1997),1997,Action|Comedy|Crime,gangster|gangsters,1.9981436,45
2338,149,Amateur (1994),1994,Crime|Drama|Thriller,amnesia|cerebral|deadpan|gangsters|hit men|independent film|original|pornography|quirky,1.997761,45
2139,1922,Whatever (1998),1998,Drama,adolescence|coming of age|coming-of-age|drugs|new jersey|pornography,1.9973161,45
2480,3677,Baraka (1992),1992,Documentary,70mm|amazing cinematography|beautifully filmed|breathtaking|cinematography|environment|humanity|masterpiece|meditative|narrated|nature|photography|reflective|scenic|stunning|visual|visually appealing|visually stunning,1.9964468,45
2626,1865,Wild Man Blues (1998),1998,Documentary,jazz|musicians|new orleans,1.9962826,45
2153,99,Heidi Fleiss: Hollywood Madam (1995),1995,Documentary,pornography|prostitution,1.9961615,45
955,846,Flirt (1995),1995,Drama,,1.9954402,45
1980,3433,Death Wish 4: The Crackdown (1987),1987,Action|Drama,action|franchise|gangs|vigilante|vigilantism,1.9997905,46
2847,2756,Wanted: Dead or Alive (1987),1987,Action,vengeance,1.9993091,46
2763,3395,Nadine (1987),1987,Comedy,,1.9992352,46
2781,3434,Death Wish V: The Face of Death (1994),1994,Action|Drama,action|franchise|vengeance|vigilante|vigilantism,1.9991772,46
3119,3432,Death Wish 3 (1985),1985,Action|Drama,gangs|vigilante|vigilantism|violence|weapons,1.9974884,46
1906,3064,Poison Ivy: New Seduction (1997),1997,Thriller,bad acting|erotic|nudity|nudity (topless - notable)|pointless|pornography|sex|sexual|sexy,1.9972911,46
1527,2472,Tough Guys (1986),1986,Comedy,comedy,1.9965378,46
1817,3806,MacKenna's Gold (1969),1969,Western,70mm|greed|indians|native americans|treasure hunt|western,1.9963646,46
1415,2851,Saturn 3 (1979),1979,Adventure|Sci-Fi|Thriller,cyborgs|futuristic|robot|robots|sci fi|sci-fi|science fiction|scifi|space|special effects|technology,1.9960971,46
2689,3710,Action Jackson (1988),1988,Action|Comedy,80s|action|action packed|blaxploitation|explosions|good action,1.9960543,46
2317,276,Milk Money (1994),1994,Comedy|Romance,children|kids and family|single father,1.9992566,47
2056,2558,Forces of Nature (1999),1999,Comedy|Romance,amazing cinematography|chick flick|destiny|love story|natural disaster|road trip|romance|romantic|romantic comedy|wedding,1.9983814,47
1225,691,Mrs. Winterbourne (1996),1996,Comedy|Romance,chick flick|family|happy ending|mistaken identity|romance|romantic|romantic comedy,1.9969764,47
914,378,Speechless (1994),1994,Comedy|Romance,comedy|love story|political|politics|romance|romantic|romantic comedy,1.9945049,47
431,2252,Hero (1992),1992,Comedy|Drama,feel-good|homeless,1.9905063,47
2429,3248,Sister Act 2: Back in the Habit (1993),1993,Comedy,good sequel|high school|hip hop|sequel|sequels,1.9897704,47
1063,2432,Stepmom (1998),1998,Drama,cancer|chick flick|children|divorce|family|family drama|girlie movie|sentimental|tear jerker|terminal illness|touching,1.9894943,47
1228,289,Only You (1994),1994,Comedy|Romance,beautiful scenery|chick flick|destiny|feel good movie|feel-good|love|love story|robert downey jr|romance|romantic|romantic comedy|rome|sweet,1.9883516,47
1787,455,Free Willy (1993),1993,Adventure|Children's|Drama,adventure|animal movie|animals|childhood|children|family|kids|kids and family,1.9881885,47
407,765,Jack (1996),1996,Comedy|Drama,drama,1.9865525,47
685,2542,"Lock, Stock & Two Smoking Barrels (1998)",1998,Comedy|Crime|Thriller,bloody|british|british comedy|caper|clever|comedy|complex|complicated|complicated plot|con men|cool|crime|dark humor|dialogue|dialogue driven|england|excellent script|fast paced|foul language|funny|funny as hell|gangster|gangsters|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great soundtrack|gunfight|guns|gypsy accent|heist|highly quotable|hit men|humor|imdb top 250|interesting|london|marijuana|mob|multiple storylines|narrated|organized crime|original|plot twist|quotable|storytelling|stylish|stylized|twists & turns|vengeance|violence|violent|visually appealing,1.994226,48
180,2580,Go (1999),1999,Crime,clever|dark humor|dialogue|drug abuse|drugs|fast paced|good soundtrack|great acting|las vegas|multiple storylines|original|pulp|storytelling|twists & turns|undercover cop|violence,1.9921675,48
763,785,Kingpin (1996),1996,Comedy,bowling|brothers|comedy|dumb|funniest movies|funny|funny as hell|goofy|hilarious|humor|humorous|very funny,1.9766309,48
1587,1093,"Doors, The (1991)",1991,Drama|Musical,biographical|biography|biopic|drug abuse|drugs|good soundtrack|great music|life & death|music|musicians|rock and roll,1.9597495,48
202,1732,"Big Lebowski, The (1998)",1998,Comedy|Crime|Mystery|Thriller,bowling|coen bros|coen brothers|comedy|complex|cult classic|cult film|dark humor|dialogue|drinking|funniest movies|good soundtrack|great dialogue|highly quotable|hilarious|humor|imdb top 250|masterpiece|mistaken identity|off-beat comedy|original|oscar (best supporting actor)|quirky|quotable|storytelling|suprisingly clever|talky|twists & turns|visually appealing|weird,1.9594154,48
1050,2710,"Blair Witch Project, The (1999)",1999,Horror,creepy|fake documentary|frightening|handycam|horror|low budget|original|scary,1.9388554,48
325,1060,Swingers (1996),1996,Comedy|Drama,coming of age|cool|dialogue|drinking|friendship|great dialogue|great movie|independent film|los angeles|mentor|original|quotable|relationships|unlikely friendships,1.9255921,48
283,1639,Chasing Amy (1997),1997,Drama|Romance,criterion|dialogue|drama|excellent script|friendship|gay character|great dialogue|great movie|independent film|jay and silent bob|lesbian|love|love story|new jersey|original|powerful ending|relationships|romantic|romantic comedy|sexuality|unlikely friendships|view askew,1.9217806,48
1058,441,Dazed and Confused (1993),1993,Comedy,adolescence|awesome soundtrack|bullying|cheerleading|coming of age|cool|criterion|cult classic|drinking|drugs|francis ford copolla|geeks|good soundtrack|great soundtrack|high school|highly quotable|marijuana|nostalgic|original|rebellion|rock and roll|small town|stoner movie|teen|teen movie|teenager|teenagers|teens|texas|weed,1.9178493,48
307,2329,American History X (1998),1998,Drama,brainwashing|brothers|brutal|brutality|confrontational|crime|disturbing|drama|dramatic|emotional|excellent script|forceful|gangs|good|good acting|good soundtrack|great acting|great ending|great movie|imdb top 250|intense|interesting|justice|mentor|narrated|nazi|neo-nazis|original|oscar (best actor)|oscar (best directing)|powerful ending|prejudice|prison|race|race issues|racism|rape|redemption|skinhead|social commentary|story|storytelling|tense|thought-provoking|tragedy|vengeance|violence|violent,1.9151018,48
1116,3504,Network (1976),1976,Comedy|Drama,afi 100 (movie quotes)|brainwashing|cerebral|corruption|cynical|dialogue|drama|dramatic|excellent script|exceptional acting|fighting the system|great acting|greed|idealism|imdb top 250|insanity|interesting|journalism|manipulation|masterpiece|narrated|obsession|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|political|politics|reality tv|satire|satirical|social commentary|television|world politics,1.9981772,49
567,1244,Manhattan (1979),1979,Comedy|Drama|Romance,amazing photography|bittersweet|black and white|existentialism|imdb top 250|intellectual|intimate|life philosophy|loneliness|love|love triangles|masterpiece|melancholic|new york|new york city|original|photography|reflective|relationships|romantic|sarcasm|talky|wistful,1.9939463,49
897,3543,Diner (1982),1982,Comedy|Drama,coming of age|dialogue|directorial debut|drinking|ensemble cast|excellent script|friendship|great dialogue|nostalgic|original|relationships|talky|unlikely friendships,1.9777362,49
