item_id,item,title,year,genres,tags,item weight,prototype
433,926,All About Eve (1950),1950,Drama,afi 100|afi 100 (movie quotes)|black and white|character study|classic|dramatic|excellent script|great acting|great dialogue|imdb top 250|manipulation|masterpiece|obsession|oscar|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|quotable|talky|witty,0.1651247,39
188,908,North by Northwest (1959),1959,Drama|Thriller,adventure|chase|classic|complicated|enigmatic|espionage|excellent script|great ending|hitchcock|imdb top 250|masterpiece|mistaken identity|murder|noir thriller|obsession|original|oscar (best directing)|paranoid|police investigation|secrets|spy|spying|suspense|suspenseful|tense|thriller|twists & turns|witty,0.16203085,39
640,1284,"Big Sleep, The (1946)",1946,Film-Noir|Mystery,adapted from:book|based on a book|black and white|classic|complex|complicated|complicated plot|criterion|detective|dialogue|enigmatic|film noir|highly quotable|imdb top 250|investigation|murder|murder mystery|mystery|neo-noir|noir|noir thriller|original|police investigation|pornography|private detective|sexy|talky|twists & turns,0.16174887,39
1431,1212,"Third Man, The (1949)",1949,Mystery|Thriller,afi 100|amazing cinematography|atmospheric|betrayal|black and white|bleak|cinematography|classic|criterion|downbeat|enigmatic|excellent script|film noir|golden palm|great acting|great cinematography|imdb top 250|masterpiece|melancholic|murder|mystery|noir|noir thriller|ominous|oscar (best cinematography)|oscar (best directing)|photography|storytelling|stylized|talky|vienna|visual,0.16003358,39
942,930,Notorious (1946),1946,Film-Noir|Romance|Thriller,assassination|betrayal|classic|complicated|criterion|enigmatic|espionage|hitchcock|imdb top 250|love story|nazi|nazis|noir thriller|original|oscar (best directing)|romance|secrets|spy|spying|suspense|suspenseful|talky|tense|thriller,0.15848872,39
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,action|amazing cinematography|best war films|brutality|courage|drama|dramatic|excellent script|good|good acting|great acting|great ending|great movie|historical|history|imdb top 250|intense|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|powerful ending|realistic|sacrifice|sentimental|spielberg|us history|violence|violent|visceral|war|war movie|wartime|world war ii|wwii,0.23138481,40
56,1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,action|adapted from:book|based on a book|based on book|books|chase|claustrophobic|cold war|conspiracy|espionage|excellent|fast paced|good|good action|great acting|great ending|great movie|intense|political corruption|russian|secrets|spies|spy|spying|submarine|suspense|suspenseful|tense|thriller|tom clancy|weapons|world politics,0.22465372,40
99,457,"Fugitive, The (1993)",1993,Action|Thriller,action|based on a tv show|chase|conspiracy|crime|doctors|excellent script|exciting|fast paced|good|good acting|good action|great|great acting|great ending|great movie|intense|investigation|mentor|murder|oscar (best supporting actor)|oscar winner|police investigation|realistic action|series|suspense|suspenseful|tense|thriller|tom clancy|twists & turns,0.21381386,40
109,318,"Shawshank Redemption, The (1994)",1994,Drama,adapted from:book|based on book|compassionate|crime|drama|earnest|excellent script|francis ford copolla|freedom|friendship|good|good acting|great|great acting|great ending|great movie|happy ending|heartwarming|imdb top 250|inspirational|intense|interesting|justice|literature|masterpiece|mentor|narrated|original|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|powerful ending|prison|prison escape|redemption|sentimental|story|storytelling|surprise ending|touching|twists & turns|unlikely friendships,0.20719342,40
83,590,Dances with Wolves (1990),1990,Adventure|Drama|Western,amazing cinematography|based on book|beautiful scenery|breathtaking|cinematography|civil war|courage|culture clash|destiny|earnest|epic|great acting|historical|indians|long|love story|native americans|oscar|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|us history,0.20656952,40
17,527,Schindler's List (1993),1993,Drama|War,afi 100|amazing photography|anti-semitism|based on a true story|based on book|based on true story|black and white|compassionate|courage|drama|dramatic|earnest|excellent script|genocide|good|good acting|great acting|great ending|heartbreaking|historical|history|holocaust|honest|imdb top 250|intense|interesting|jewish|jews|masterpiece|nazi|nazis|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best editing)|oscar (best picture)|oscar winner|poignant|poland|powerful ending|sentimental|spielberg|touching|tragedy|true story|us history|war|world war ii|wwii,0.19976203,40
31,150,Apollo 13 (1995),1995,Drama,astronauts|based on a true story|based on true story|catastrophe|claustrophobic|courage|drama|dramatic|excellent script|factual|great acting|historical|history|mars|moon|nasa|nostalgic|oscar (best directing)|oscar winner|science|space|space opera|space program|space travel|stranded|suspense|tense|true story,0.19673641,40
263,3256,Patriot Games (1992),1992,Action|Thriller,action|action packed|adapted from:book|assassin|assassination|assassins|based on a book|based on book|chase|cia|conspiracy|espionage|fast paced|good|good action|intense|irish|irish accent|mentor|revenge|secret service|secrets|spies|spy|spying|surveillance|suspense|suspenseful|tense|terrorism|thriller|tom clancy|vengeance,0.19629057,40
50,2268,"Few Good Men, A (1992)",1992,Crime|Drama,based on a play|conspiracy|corruption|court|courtroom|courtroom drama|drama|dramatic|earnest|ensemble cast|excellent|excellent script|forceful|good|good acting|great acting|highly quotable|intense|investigation|justice|lawyer|lawyers|mentor|military|murder|police investigation|quotable|secrets|suspense|tense|tom clancy,0.1950201,40
66,110,Braveheart (1995),1995,Action|Drama|War,action|adventure|amazing cinematography|best war films|betrayal|big budget|bloody|breathtaking|cinematography|courage|drama|dramatic|earnest|england|epic|factual|fight scenes|forceful|freedom|good|great|great acting|great ending|great movie|historical|history|imdb top 250|inspirational|intense|long|love story|medieval|mentor|oscar|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar winner|passionate|powerful ending|rebellion|revenge|revolution|sacrifice|scotland|story|sword fight|us history|vengeance|violent|visceral|war,0.19030412,40
940,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),1950,Film-Noir,afi 100 (movie quotes)|amazing cinematography|black and white|classic|criterion|cynical|dark|dramatic|eerie|film noir|great acting|greed|hollywood|imdb top 250|insanity|interesting|loneliness|masterpiece|narrated|noir|obsession|original|oscar (best actress)|oscar (best directing)|oscar (best picture)|satirical|silent|talky,0.17157866,41
826,3435,Double Indemnity (1944),1944,Crime|Film-Noir,adapted from:book|adultery|atmospheric|black and white|bleak|cinematography|classic|complex|complicated|crime|crime gone awry|criterion|cynical|dark|dialogue|downbeat|enigmatic|film noir|great acting|great ending|greed|imdb top 250|interesting|investigation|manipulation|masterpiece|murder|murder mystery|mystery|narrated|neo-noir|noir|noir thriller|original|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|police investigation|sexy|stylized|suspense|suspenseful|talky|tense|twists & turns,0.16847846,41
941,2186,Strangers on a Train (1951),1951,Film-Noir|Thriller,black and white|classic|crime|criterion|great ending|hitchcock|imdb top 250|interesting|masterpiece|murder|obsession|original|oscar (best cinematography)|oscar (best directing)|police investigation|runaway|suspense|suspenseful|talky|tense|thriller|train,0.16749674,41
932,1252,Chinatown (1974),1974,Film-Noir|Mystery|Thriller,1930s|adultery|afi 100|afi 100 (movie quotes)|atmospheric|black and white|bleak|cinematography|classic|complex|complicated|corruption|crime|criterion|cynical|dark|detective|downbeat|enigmatic|excellent script|exceptional acting|film noir|good acting|great|great acting|great ending|great movie|greed|imdb top 250|interesting|investigation|los angeles|masterpiece|melancholic|murder|murder mystery|mystery|neo-noir|noir|noir thriller|original|oscar (best actress)|oscar (best directing)|perfect|plot twist|political corruption|powerful ending|private detective|quotable|secrets|social commentary|storytelling|stylish|suspense|twists & turns,0.16724342,41
199,913,"Maltese Falcon, The (1941)",1941,Film-Noir|Mystery,adapted from:book|afi 100 (movie quotes)|atmospheric|black and white|classic|criterion|cynical|detective|dialogue|film noir|great acting|great dialogue|great ending|greed|highly quotable|imdb top 250|literary adaptation|masterpiece|murder|mystery|neo-noir|noir|noir thriller|original|oscar (best directing)|private detective|quotable|san francisco|talky|twists & turns,0.16531293,41
433,926,All About Eve (1950),1950,Drama,afi 100|afi 100 (movie quotes)|black and white|character study|classic|dramatic|excellent script|great acting|great dialogue|imdb top 250|manipulation|masterpiece|obsession|oscar|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|quotable|talky|witty,0.16498098,41
640,1284,"Big Sleep, The (1946)",1946,Film-Noir|Mystery,adapted from:book|based on a book|black and white|classic|complex|complicated|complicated plot|criterion|detective|dialogue|enigmatic|film noir|highly quotable|imdb top 250|investigation|murder|murder mystery|mystery|neo-noir|noir|noir thriller|original|police investigation|pornography|private detective|sexy|talky|twists & turns,0.16184805,41
188,908,North by Northwest (1959),1959,Drama|Thriller,adventure|chase|classic|complicated|enigmatic|espionage|excellent script|great ending|hitchcock|imdb top 250|masterpiece|mistaken identity|murder|noir thriller|obsession|original|oscar (best directing)|paranoid|police investigation|secrets|spy|spying|suspense|suspenseful|tense|thriller|twists & turns|witty,0.16081057,41
1431,1212,"Third Man, The (1949)",1949,Mystery|Thriller,afi 100|amazing cinematography|atmospheric|betrayal|black and white|bleak|cinematography|classic|criterion|downbeat|enigmatic|excellent script|film noir|golden palm|great acting|great cinematography|imdb top 250|masterpiece|melancholic|murder|mystery|noir|noir thriller|ominous|oscar (best cinematography)|oscar (best directing)|photography|storytelling|stylized|talky|vienna|visual,0.16003117,41
942,930,Notorious (1946),1946,Film-Noir|Romance|Thriller,assassination|betrayal|classic|complicated|criterion|enigmatic|espionage|hitchcock|imdb top 250|love story|nazi|nazis|noir thriller|original|oscar (best directing)|romance|secrets|spy|spying|suspense|suspenseful|talky|tense|thriller,0.15866202,41
879,1917,Armageddon (1998),1998,Action|Adventure|Sci-Fi|Thriller,action|action packed|adventure|apocalypse|astronauts|bad science|big budget|catastrophe|disaster|end of the world|explosions|fast paced|good action|liv tyler|nasa|natural disaster|pg-13|sci fi|sci-fi|science|science fiction|scifi|silly fun|space|space program|space travel|special effects|unrealistic,0.19561589,42
784,70,From Dusk Till Dawn (1996),1996,Action|Comedy|Crime|Horror|Thriller,action|blood|bloody|brothers|brutality|cool|cult classic|cult film|fun movie|good soundtrack|gore|gory|gratuitous violence|horror|original|splatter|strippers|stylish|tarantino|vampire|vampires|violence|violent,0.18497166,42
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,action|action packed|adventure|alien|alien invasion|aliens|apocalypse|big budget|chase|dynamic cgi action|end of the world|first contact|fun movie|good action|lone hero|natural disaster|oscar (best effects - visual effects)|pg-13|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|space opera|special effects|story|technology|weapons,0.18382876,42
62,1544,"Lost World: Jurassic Park, The (1997)",1997,Action|Adventure|Sci-Fi|Thriller,action|adventure|based on a book|big budget|dinosaurs|dynamic cgi action|franchise|good sequel|jungle|sequel|sequels|special effects|spielberg,0.17995736,42
530,2617,"Mummy, The (1999)",1999,Action|Adventure|Horror|Thriller,action|action packed|adventure|archaeology|big budget|chase|egypt|exciting|fast paced|fun|fun movie|good action|mummy|mythology|pg-13|silly fun|special effects|treasure|treasure hunt,0.1795256,42
1214,1552,Con Air (1997),1997,Action|Adventure|Thriller,action|action packed|big budget|chase|explosions|fast paced|good action|prison|prison escape|realistic action|vengeance,0.17535761,42
1705,2881,Double Jeopardy (1999),1999,Action|Thriller,chase|murder|police investigation|revenge,0.17248932,42
120,2167,Blade (1998),1998,Action|Adventure|Horror,action|action packed|adapted from:comic|awesome soundtrack|based on a comic|based on comic|big budget|blood|comic book|cool|fast paced|fight scenes|good action|goth|marvel|mentor|nocturnal|special effects|splatter|super hero|super-hero|superhero|superheroes|sword fight|vampire|vampires|vengeance|violence|violent|visually appealing|weapons,0.16820851,42
106,2002,Lethal Weapon 3 (1992),1992,Action|Comedy|Crime|Drama,action|action packed|big budget|buddy movie|chase|comedy|crime|fast paced|fight scenes|franchise|good|good action|good sequel|police|sequel|series|silly fun|vengeance|weapons,0.1668615,42
85,736,Twister (1996),1996,Action|Adventure|Romance|Thriller,action|action packed|adventure|big budget|chase|dialogue|disaster|effects|exciting|fast paced|fun movie|good action|natural disaster|science|special effects|story,0.16519766,42
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,blood|bloody|brutal|brutality|caper|clever|complicated|cool|crime|crime gone awry|cult|cult classic|cult film|dark humor|dialogue|dialogue driven|drama|ensemble cast|excellent script|foul language|gangster|gangsters|golden palm|good acting|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great soundtrack|guns|heist|highly quotable|hit men|imdb top 250|independent film|interesting|masterpiece|mob|narrated|neo-noir|non-linear|nonlinear|organized crime|original|pulp|quotable|robbery|story|storytelling|stylish|stylized|suprisingly clever|suspense|talky|tarantino|tense|undercover cop|vengeance|violence|violent|visceral,0.2430607,43
870,3210,Fast Times at Ridgemont High (1982),1982,Comedy,1980s|80s|adolescence|cheerleading|classic|comedy|cult classic|geeks|good soundtrack|great soundtrack|high school|original|pornography|quotable|rock and roll|stoner movie|teen|teen movie|teenager|teenagers|teens|virginity,0.23130861,43
113,1394,Raising Arizona (1987),1987,Comedy,absurd|affectionate|amazing cinematography|classic|coen bros|coen brothers|comedy|crime|cult classic|dark humor|funny|goofy|hilarious|imdb top 250|kidnapping|masterpiece|narrated|off-beat comedy|original|parenthood|prison escape|quirky|quotable|storytelling|surreal|weird|witty,0.2160648,43
128,3552,Caddyshack (1980),1980,Comedy,chase|classic|comedy|dumb but funny|funniest movies|funny|golf|goofy|great movie|hilarious|humorous|mentor|off-beat comedy|quotable|saturday night live|very funny,0.21542905,43
325,1060,Swingers (1996),1996,Comedy|Drama,coming of age|cool|dialogue|drinking|friendship|great dialogue|great movie|independent film|los angeles|mentor|original|quotable|relationships|unlikely friendships,0.20970593,43
185,1213,GoodFellas (1990),1990,Crime|Drama,adapted from:book|amazing cinematography|anti-hero|based on a book|based on book|based on true story|bloody|brutal|brutality|classic|crime|crime gone awry|dark humor|dialogue|drama|excellent script|fast paced|foul language|gangster|gangsters|good|good acting|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|gritty|heist|highly quotable|hit men|imdb top 250|interesting|mafia|masterpiece|mentor|mob|narrated|organized crime|original|oscar (best actor)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|powerful ending|quotable|rags to riches|storytelling|stylish|stylized|violence|violent|visceral,0.20730026,43
163,296,Pulp Fiction (1994),1994,Crime|Drama,bloody|brutality|coen bros|cool|crime|crime gone awry|cult classic|cult film|dark humor|dialogue|dialogue driven|drugs|ensemble cast|entirely dialogue|excellent script|foul language|gangster|gangsters|golden palm|good acting|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great music|guns|highly quotable|hit men|imdb top 250|interesting|masterpiece|mob|multiple storylines|non-linear|nonlinear|organized crime|original|oscar (best supporting actor)|oscar (best writing - screenplay written directly for the screen)|pulp|quotable|sexualized violence|storytelling|stylish|stylized|suprisingly clever|talky|tarantino|twist|twists & turns|violence|violent|visceral|weird,0.19389641,43
951,1285,Heathers (1989),1989,Comedy,80s|adolescence|black comedy|cheerleading|cult|cult classic|cult film|cynical|dark|dark comedy|dark humor|geeks|good soundtrack|high school|original|quotable|satire|satirical|suicide|teen|teen movie|teenager|teenagers|teens,0.1932306,43
817,1222,Full Metal Jacket (1987),1987,Action|Drama|War,anti-war|based on a book|best war films|brutal|brutality|camp|dark humor|dialogue|drama|dramatic|excellent script|good soundtrack|great acting|imdb top 250|innocence lost|insanity|intense|kubrick|masterpiece|military|moral ambiguity|narrated|original|oscar (best directing)|psychological|realistic|vietnam|vietnam war|violence|violent|visceral|war|war movie|wartime,0.19143392,43
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,1980s|80s|adolescence|childhood|classic|comedy|coming of age|cool|cult classic|excellent script|fun|fun movie|good soundtrack|high school|imdb top 250|mentor|original|pg-13|quotable|rebellion|school|teen|teen movie|teenager|teens,0.19124004,43
408,2746,Little Shop of Horrors (1986),1986,Comedy|Horror|Musical,broadway|cult classic|dark humor|good music|great music|music|musical|original,0.16087812,44
412,339,While You Were Sleeping (1995),1995,Comedy|Romance,chick flick|cute|destiny|family|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|heartwarming|love|love story|romance|romantic|romantic comedy|sweet,0.16065766,44
2059,1367,101 Dalmatians (1996),1996,Children's|Comedy,animal movie|animals|animated|animation|cartoon|children|cute|cute!|disney|dog|dogs|family|fun|remake|talking animals,0.15926908,44
246,1088,Dirty Dancing (1987),1987,Musical|Romance,chick flick|dance|dancing|girlie movie|love|love story|nostalgic|romance|romantic|teen,0.15890425,44
383,2080,Lady and the Tramp (1955),1955,Animation|Children's|Comedy|Musical|Romance,animals|animated|animation|based on book|cartoon|children|classic|cute|disney|disney animated feature|dog|dogs|fairy tale|family|kids and family|love story|romantic|sweet|talking animals,0.15845889,44
622,2724,Runaway Bride (1999),1999,Comedy|Romance,chick flick|cute|cute!|destiny|feel-good|girlie movie|good romantic comedies|happy ending|love story|predictable|romance|romantic|romantic comedy|shopping|small town|wedding,0.15817231,44
233,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,chick flick|gay|gay character|girlie movie|good romantic comedies|happy ending|love|love story|relationships|romance|romantic|romantic comedy|sweet|unlikely friendships|wedding,0.15746574,44
494,3247,Sister Act (1992),1992,Comedy|Crime,comedy|family|girlie movie|san francisco|sisters,0.15513511,44
225,1688,Anastasia (1997),1997,Animation|Children's|Musical,animated|animation|cartoon|computer animation|disney|disney animated feature|fairy tale|family|historical|romantic,0.1532114,44
455,2424,You've Got Mail (1998),1998,Comedy|Romance,chick flick|cute|cute!|destiny|feel good movie|feel-good|girlie movie|good romantic comedies|happy ending|internet|love story|predictable|relationships|romance|romantic|romantic comedy|sappy|shopping|sweet,0.15310088,44
197,1089,Reservoir Dogs (1992),1992,Crime|Thriller,blood|bloody|brutal|brutality|caper|clever|complicated|cool|crime|crime gone awry|cult|cult classic|cult film|dark humor|dialogue|dialogue driven|drama|ensemble cast|excellent script|foul language|gangster|gangsters|golden palm|good acting|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great soundtrack|guns|heist|highly quotable|hit men|imdb top 250|independent film|interesting|masterpiece|mob|narrated|neo-noir|non-linear|nonlinear|organized crime|original|pulp|quotable|robbery|story|storytelling|stylish|stylized|suprisingly clever|suspense|talky|tarantino|tense|undercover cop|vengeance|violence|violent|visceral,0.24503914,45
870,3210,Fast Times at Ridgemont High (1982),1982,Comedy,1980s|80s|adolescence|cheerleading|classic|comedy|cult classic|geeks|good soundtrack|great soundtrack|high school|original|pornography|quotable|rock and roll|stoner movie|teen|teen movie|teenager|teenagers|teens|virginity,0.23137285,45
128,3552,Caddyshack (1980),1980,Comedy,chase|classic|comedy|dumb but funny|funniest movies|funny|golf|goofy|great movie|hilarious|humorous|mentor|off-beat comedy|quotable|saturday night live|very funny,0.21556588,45
113,1394,Raising Arizona (1987),1987,Comedy,absurd|affectionate|amazing cinematography|classic|coen bros|coen brothers|comedy|crime|cult classic|dark humor|funny|goofy|hilarious|imdb top 250|kidnapping|masterpiece|narrated|off-beat comedy|original|parenthood|prison escape|quirky|quotable|storytelling|surreal|weird|witty,0.21534896,45
325,1060,Swingers (1996),1996,Comedy|Drama,coming of age|cool|dialogue|drinking|friendship|great dialogue|great movie|independent film|los angeles|mentor|original|quotable|relationships|unlikely friendships,0.2099839,45
185,1213,GoodFellas (1990),1990,Crime|Drama,adapted from:book|amazing cinematography|anti-hero|based on a book|based on book|based on true story|bloody|brutal|brutality|classic|crime|crime gone awry|dark humor|dialogue|drama|excellent script|fast paced|foul language|gangster|gangsters|good|good acting|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|gritty|heist|highly quotable|hit men|imdb top 250|interesting|mafia|masterpiece|mentor|mob|narrated|organized crime|original|oscar (best actor)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|powerful ending|quotable|rags to riches|storytelling|stylish|stylized|violence|violent|visceral,0.20612973,45
163,296,Pulp Fiction (1994),1994,Crime|Drama,bloody|brutality|coen bros|cool|crime|crime gone awry|cult classic|cult film|dark humor|dialogue|dialogue driven|drugs|ensemble cast|entirely dialogue|excellent script|foul language|gangster|gangsters|golden palm|good acting|good dialogue|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great music|guns|highly quotable|hit men|imdb top 250|interesting|masterpiece|mob|multiple storylines|non-linear|nonlinear|organized crime|original|oscar (best supporting actor)|oscar (best writing - screenplay written directly for the screen)|pulp|quotable|sexualized violence|storytelling|stylish|stylized|suprisingly clever|talky|tarantino|twist|twists & turns|violence|violent|visceral|weird,0.19514751,45
951,1285,Heathers (1989),1989,Comedy,80s|adolescence|black comedy|cheerleading|cult|cult classic|cult film|cynical|dark|dark comedy|dark humor|geeks|good soundtrack|high school|original|quotable|satire|satirical|suicide|teen|teen movie|teenager|teenagers|teens,0.19323798,45
817,1222,Full Metal Jacket (1987),1987,Action|Drama|War,anti-war|based on a book|best war films|brutal|brutality|camp|dark humor|dialogue|drama|dramatic|excellent script|good soundtrack|great acting|imdb top 250|innocence lost|insanity|intense|kubrick|masterpiece|military|moral ambiguity|narrated|original|oscar (best directing)|psychological|realistic|vietnam|vietnam war|violence|violent|visceral|war|war movie|wartime,0.19222201,45
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,1980s|80s|adolescence|childhood|classic|comedy|coming of age|cool|cult classic|excellent script|fun|fun movie|good soundtrack|high school|imdb top 250|mentor|original|pg-13|quotable|rebellion|school|teen|teen movie|teenager|teens,0.19059908,45
140,1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|creepy|dark|dialogue|franchise|frightening|futuristic|great acting|horror|imdb top 250|intense|masterpiece|monster|ominous|original|oscar (best effects - visual effects)|scary|sci fi|sci-fi|science fiction|scifi|space|space travel|special effects|story|storytelling|suspense|suspenseful|tense|visceral|visual|visually appealing,0.21282682,46
817,1222,Full Metal Jacket (1987),1987,Action|Drama|War,anti-war|based on a book|best war films|brutal|brutality|camp|dark humor|dialogue|drama|dramatic|excellent script|good soundtrack|great acting|imdb top 250|innocence lost|insanity|intense|kubrick|masterpiece|military|moral ambiguity|narrated|original|oscar (best directing)|psychological|realistic|vietnam|vietnam war|violence|violent|visceral|war|war movie|wartime,0.2017827,46
504,541,Blade Runner (1982),1982,Film-Noir|Sci-Fi,adapted from:book|allegory|androids|atmospheric|based on book|bleak|cerebral|cinematography|classic|complex|criterion|cult classic|cult film|cyberpunk|cyborgs|dark|dark hero|distopia|dystopia|dystopic future|enigmatic|existentialism|fighting the system|film noir|future|futuristic|genetics|great cinematography|humanity|imdb top 250|loneliness|los angeles|man versus machine|masterpiece|melancholy|memory|narrated|neo-noir|nocturnal|noir|noir thriller|original|philip k. dick|philosophical|philosophy|reflective|robots|sci fi|sci-fi|science fiction|scifi|special effects|storytelling|stylized|technology|visceral|visual|visually appealing|visually stunning|weird,0.20081903,46
480,1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,action|action packed|alien|alien invasion|aliens|androids|atmospheric|classic|claustrophobic|dialogue|franchise|frightening|futuristic|good action|great ending|horror|imdb top 250|intense|masterpiece|monster|original|oscar (best effects - visual effects)|quotable|scary|sci fi|sci-fi|science fiction|scifi|sequel|space|space travel|special effects|story|suspense|suspenseful|tense|visceral|weapons,0.2005784,46
147,1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,80s|action|android(s)/cyborg(s)|androids|apocalypse|arnold|artificial intelligence|assassin|chase|classic|clones|cloning|cyborgs|dialogue|dystopia|dystopic future|fighting|franchise|future|futuristic|good action|great ending|great movie|highly quotable|imdb top 250|man versus machine|nuclear war|original|original plot|oscar (best directing)|quotable|robot|robots|sci fi|sci-fi|science fiction|scifi|special effects|story|suspense|technology|tense|thriller|time travel|violence|violent|visceral|visual,0.19626164,46
113,1394,Raising Arizona (1987),1987,Comedy,absurd|affectionate|amazing cinematography|classic|coen bros|coen brothers|comedy|crime|cult classic|dark humor|funny|goofy|hilarious|imdb top 250|kidnapping|masterpiece|narrated|off-beat comedy|original|parenthood|prison escape|quirky|quotable|storytelling|surreal|weird|witty,0.19621287,46
666,2288,"Thing, The (1982)",1982,Action|Horror|Sci-Fi|Thriller,alien|aliens|antarctica|classic|claustrophobic|creepy|cult classic|effects|gore|gory|horror|imdb top 250|isolation|masterpiece|monster|original|paranoia|sci fi|sci-fi|science fiction|scifi|special effects|splatter|suspense|suspenseful|tense|visceral|weird,0.19601764,46
671,1206,"Clockwork Orange, A (1971)",1971,Sci-Fi,adaptation|adapted from:book|based on a book|based on book|brainwashing|brutal|brutality|cerebral|controversial|cult classic|cult film|dark|dark humor|disturbing|enigmatic|futuristic|good soundtrack|gratuitous violence|imdb top 250|insanity|interesting|kubrick|masterpiece|mindfuck|narrated|obsession|original|pornography|psychological|psychology|rape|satire|satirical|sexualized violence|social commentary|storytelling|stylized|surreal|violence|violent|visceral|visual|visually appealing|weird,0.19541647,46
549,1288,This Is Spinal Tap (1984),1984,Comedy|Drama|Musical,absurd|classic|comedy|criterion|cult|cult classic|cult film|deadpan|fake documentary|farce|funniest movies|funny|goofy|hilarious|imdb top 250|mockumentary|music business|musicians|original|parody|quotable|rock and roll|satire|satirical|spoof,0.19261403,46
514,1220,"Blues Brothers, The (1980)",1980,Action|Comedy|Musical,amazing photography|brothers|car chase|cars|chase|classic|comedy|cult classic|cult film|good music|great music|imdb top 250|mission from god|music|musical|musicians|original|quotable|road trip|saturday night live,0.19058888,46
40,2028,Saving Private Ryan (1998),1998,Action|Drama|War,action|amazing cinematography|best war films|brutality|courage|drama|dramatic|excellent script|good|good acting|great acting|great ending|great movie|historical|history|imdb top 250|intense|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|powerful ending|realistic|sacrifice|sentimental|spielberg|us history|violence|violent|visceral|war|war movie|wartime|world war ii|wwii,0.23344459,47
56,1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,action|adapted from:book|based on a book|based on book|books|chase|claustrophobic|cold war|conspiracy|espionage|excellent|fast paced|good|good action|great acting|great ending|great movie|intense|political corruption|russian|secrets|spies|spy|spying|submarine|suspense|suspenseful|tense|thriller|tom clancy|weapons|world politics,0.22355244,47
99,457,"Fugitive, The (1993)",1993,Action|Thriller,action|based on a tv show|chase|conspiracy|crime|doctors|excellent script|exciting|fast paced|good|good acting|good action|great|great acting|great ending|great movie|intense|investigation|mentor|murder|oscar (best supporting actor)|oscar winner|police investigation|realistic action|series|suspense|suspenseful|tense|thriller|tom clancy|twists & turns,0.21498735,47
83,590,Dances with Wolves (1990),1990,Adventure|Drama|Western,amazing cinematography|based on book|beautiful scenery|breathtaking|cinematography|civil war|courage|culture clash|destiny|earnest|epic|great acting|historical|indians|long|love story|native americans|oscar|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|us history,0.20790976,47
109,318,"Shawshank Redemption, The (1994)",1994,Drama,adapted from:book|based on book|compassionate|crime|drama|earnest|excellent script|francis ford copolla|freedom|friendship|good|good acting|great|great acting|great ending|great movie|happy ending|heartwarming|imdb top 250|inspirational|intense|interesting|justice|literature|masterpiece|mentor|narrated|original|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|powerful ending|prison|prison escape|redemption|sentimental|story|storytelling|surprise ending|touching|twists & turns|unlikely friendships,0.20467947,47
