item_id,item,title,year,genres,item weight,prototype
599,2694,Big Daddy (1999),1999,Comedy,0.24064204,75
215,2908,Boys Don't Cry (1999),1999,Drama,0.20407213,75
1047,2485,She's All That (1999),1999,Comedy|Romance,0.195594,75
586,2706,American Pie (1999),1999,Comedy,0.18646263,75
626,2975,"Best Man, The (1999)",1999,Drama,0.18237983,75
867,2757,Frances (1982),1982,Drama,0.17919874,75
1790,2188,54 (1998),1998,Drama,0.17839529,75
623,2581,Never Been Kissed (1999),1999,Comedy|Romance,0.17777075,75
763,785,Kingpin (1996),1996,Comedy,0.17776227,75
2065,2574,"Out-of-Towners, The (1999)",1999,Comedy,0.17499885,75
